,Children,Age,Income,Marital,Gender,Churn,Tenure,MonthlyCharge
2985,0,79,45633.91,Never Married,Male,No,17.25514,137.4836
2986,2,44,86896.2,Separated,Female,Yes,9.349103,127.4887
2987,0,63,29782.39,Divorced,Male,Yes,15.04337,265.147
2988,1,84,8249.6,Divorced,Male,No,7.066142,112.4551
2989,5,76,18493.95,Widowed,Female,Yes,4.327078,164.9889
2990,4,67,123891.9,Never Married,Male,No,9.25677,174.9755
2991,1,29,16226.12,Divorced,Female,No,5.526815,162.4538
2992,1,84,19427.81,Divorced,Male,Yes,2.080255,265.1283
2993,1,26,117623.7,Widowed,Female,Yes,13.44855,162.4653
2994,1,29,5317.94,Never Married,Male,Yes,2.847117,159.9794
2995,1,38,8461.79,Divorced,Male,Yes,10.72393,220.1149
2996,1,20,84399.36,Widowed,Female,Yes,2.1782,152.4624
2997,1,31,31715.37,Never Married,Female,No,10.24306,162.4818
2998,2,46,51108.77,Widowed,Female,No,11.65333,139.983
2999,2,59,66148.83,Separated,Male,Yes,3.000251,235.1372
3000,7,25,26190.19,Never Married,Nonbinary,Yes,7.916586,162.5005
3001,3,27,145569.5,Separated,Male,Yes,2.258878,174.9919
3002,1,77,25806.54,Separated,Male,No,5.519258,225.1786
3003,3,46,48267.33,Widowed,Female,Yes,5.944147,164.9853
3004,1,22,15864.7,Never Married,Female,Yes,3.255652,242.6281
3005,0,31,37734.22,Never Married,Female,Yes,1.868309,245.1457
3006,0,80,14433.56,Divorced,Male,Yes,13.46637,255.1198
3007,4,85,89441.6,Widowed,Female,No,22.54598,149.9915
3008,4,72,74252.79,Widowed,Male,No,5.787415,169.9378
3009,1,25,43930.42,Widowed,Male,No,1.125218,169.9928
3010,4,82,16149.85,Separated,Female,No,6.548905,149.9845
3011,3,89,25979.07,Never Married,Female,No,1.799293,117.4686
3012,0,65,34356.62,Widowed,Male,No,7.012788,182.4653
3013,1,39,44779.1,Separated,Female,Yes,9.539097,255.1336
3014,4,71,103306.6,Divorced,Male,No,8.58684,192.4567
3015,0,68,5505.74,Married,Female,Yes,7.179432,174.9882
3016,3,70,58836.68,Separated,Male,Yes,6.971589,210.1518
3017,1,75,23086.45,Divorced,Male,No,14.26274,114.9658
3018,7,28,96788.12,Never Married,Female,No,21.73641,182.4653
3019,0,60,12100.28,Married,Female,No,5.867453,124.9607
3020,3,28,11068.12,Never Married,Female,No,17.32489,137.4684
3021,0,26,10270.29,Never Married,Female,No,2.80856,149.9621
3022,0,18,104539.2,Separated,Female,No,13.90887,104.9781
3023,7,69,26803.44,Separated,Male,No,19.77964,222.6362
3024,0,64,44900.84,Widowed,Male,Yes,7.342789,262.6106
3025,4,53,67156.75,Widowed,Female,Yes,1.813125,149.9598
3026,4,82,28738.5,Married,Male,Yes,20.95648,200.1323
3027,3,22,63286.15,Divorced,Female,Yes,18.47081,132.466
3028,3,39,32221.49,Separated,Male,No,1.571176,159.9512
3029,3,67,5099.11,Separated,Male,Yes,17.2501,187.656
3030,1,19,45594.27,Divorced,Female,No,8.74736,162.4526
3031,3,36,72663.08,Never Married,Female,No,13.36539,182.4433
3032,2,89,27157.3,Divorced,Male,Yes,7.311512,184.9647
3033,8,80,43620.71,Separated,Male,Yes,13.98482,275.1336
3034,0,51,36149.29,Widowed,Female,Yes,18.24928,232.6378
3035,4,32,17615.71,Widowed,Female,No,3.101413,159.9349
3036,4,65,40599.16,Never Married,Female,No,6.150351,172.4441
3037,0,35,38418.96,Divorced,Male,No,5.97747,127.4783
3038,1,36,69960.26,Married,Male,No,14.83659,222.6143
3039,3,54,43618.17,Never Married,Nonbinary,Yes,7.72199,252.6378
3040,2,78,75452.77,Widowed,Female,Yes,2.10678,217.4725
3041,7,82,43098.2,Divorced,Male,Yes,3.518534,210.127
3042,0,61,35388.48,Widowed,Female,No,3.172425,172.5104
3043,2,61,37993.51,Separated,Male,Yes,2.266934,212.6415
3044,8,83,24875.19,Separated,Male,No,8.794478,117.4858
3045,2,61,13138.02,Divorced,Female,Yes,7.5636,187.656
3046,0,73,27675.71,Married,Nonbinary,Yes,12.00194,267.6427
3047,0,33,29581.15,Separated,Female,No,15.64015,137.4684
3048,0,49,32745.98,Separated,Female,Yes,2.431373,137.4836
3049,0,38,41643.14,Married,Female,No,17.29281,172.4885
3050,2,27,52558.45,Separated,Female,Yes,21.13934,232.6707
3051,3,23,19508.33,Separated,Male,No,4.462414,124.9643
3052,1,82,40528.85,Never Married,Female,No,15.77942,202.4433
3053,8,27,89747.43,Widowed,Female,No,11.31382,115.0021
3054,1,58,61541.53,Married,Female,No,3.678847,79.97886
3055,4,21,94836.83,Never Married,Female,Yes,6.967998,257.6375
3056,1,57,65435.46,Divorced,Male,Yes,6.515297,137.4698
3057,4,41,28593.48,Separated,Nonbinary,No,15.6265,159.965
3058,0,63,34127.24,Never Married,Female,Yes,7.296904,164.967
3059,2,42,42517.98,Separated,Male,Yes,7.032433,245.1283
3060,0,62,61879.76,Divorced,Female,Yes,17.09722,212.6228
3061,8,66,44166.94,Married,Female,No,2.563452,117.4858
3062,1,29,78712.17,Separated,Female,Yes,8.287531,152.4624
3063,0,75,33869.92,Married,Female,Yes,2.437932,169.9447
3064,1,20,97694.83,Never Married,Male,No,11.81853,112.4844
3065,0,19,35980.24,Married,Female,No,28.06447,169.9671
3066,1,57,41550.85,Separated,Female,Yes,10.02202,202.4433
3067,3,72,34940.98,Separated,Female,No,4.731989,174.9919
3068,1,80,129628.7,Married,Female,Yes,11.91973,200.1323
3069,0,25,50629.79,Married,Female,No,16.01922,127.475
3070,3,62,72764.42,Divorced,Female,No,7.220079,147.4783
3071,0,43,32017.56,Widowed,Female,No,4.454344,162.4538
3072,2,89,11722.42,Divorced,Female,No,11.20366,144.9607
3073,0,28,45888.26,Separated,Male,No,9.858242,162.4526
3074,0,19,14090.14,Never Married,Male,Yes,1.689999,192.4567
3075,0,68,64315.91,Married,Male,No,7.899007,222.65
3076,1,63,48178.83,Divorced,Female,No,10.52622,149.9598
3077,1,31,22985.19,Separated,Female,Yes,11.15074,162.4676
3078,2,55,27187.1,Married,Male,No,17.2154,152.4742
3079,2,21,13131.39,Never Married,Female,No,8.922175,169.9378
3080,1,59,38867.93,Divorced,Male,Yes,4.267801,172.4567
3081,3,40,54741.36,Widowed,Female,Yes,1.294635,197.4725
3082,0,86,62709.94,Divorced,Male,Yes,2.168042,159.9476
3083,0,23,53227.7,Divorced,Female,Yes,8.268061,232.6228
3084,0,89,20089.1,Separated,Female,No,5.538303,124.9935
3085,6,24,18946.77,Divorced,Female,Yes,7.733033,149.9483
3086,3,19,27134.99,Separated,Male,Yes,6.446693,129.9621
3087,1,75,11711.93,Divorced,Female,No,11.81544,140.0049
3088,3,64,6196.02,Married,Male,No,20.72068,92.45514
3089,4,23,24130.48,Separated,Male,Yes,20.74516,267.6427
3090,1,86,26224.1,Separated,Male,No,4.24454,107.4958
3091,0,44,28588.01,Separated,Male,No,16.88185,162.4608
3092,9,74,28507.21,Divorced,Female,No,6.184122,94.97283
3093,5,25,34364.84,Widowed,Female,No,10.12304,147.4713
3094,3,37,35801.05,Widowed,Male,Yes,3.046588,204.9496
3095,10,20,26435.11,Widowed,Male,Yes,1.365304,210.127
3096,1,62,50382.25,Never Married,Nonbinary,No,11.34636,105.011
3097,3,23,69658.99,Separated,Male,No,19.77218,137.4872
3098,1,64,27549.98,Never Married,Female,Yes,10.59517,182.4433
3099,2,69,35531.41,Married,Male,No,16.17631,152.4624
3100,9,76,25114.38,Married,Male,Yes,3.493433,192.4404
3101,4,75,29712.43,Never Married,Nonbinary,Yes,10.31129,179.9794
3102,0,50,16284.04,Never Married,Male,No,8.33073,182.49
3103,5,55,34502.38,Never Married,Female,Yes,3.267702,187.6094
3104,0,60,8191.55,Never Married,Female,Yes,1.891666,172.5034
3105,0,76,23852.88,Never Married,Female,No,6.06866,167.4564
3106,0,71,65905.06,Divorced,Female,Yes,2.290777,124.9607
3107,2,31,80392.41,Married,Female,No,7.53282,149.9378
3108,1,28,15539.98,Married,Female,Yes,9.27204,187.6094
3109,2,63,37204.88,Separated,Female,No,6.725815,182.497
3110,2,59,75961.5,Divorced,Male,No,2.320115,139.9512
3111,8,86,58668.34,Never Married,Male,No,15.41267,162.4689
3112,10,85,47909.61,Married,Female,No,12.55601,167.4564
3113,0,65,52918.39,Divorced,Female,No,20.51646,127.525
3114,0,53,19734.93,Married,Male,Yes,1.304537,159.9476
3115,3,26,7399.99,Never Married,Female,Yes,17.15829,222.6143
3116,1,75,35061.97,Never Married,Male,No,23.77384,129.9778
3117,0,74,14589.73,Separated,Male,Yes,3.213888,242.6106
3118,1,43,44039.11,Married,Male,Yes,11.00718,172.4579
3119,2,44,29538.29,Widowed,Male,Yes,10.18298,225.1457
3120,3,45,160589.2,Married,Female,Yes,6.693474,129.9598
3121,8,39,36501.12,Widowed,Female,No,2.072617,184.967
3122,1,69,35976.11,Divorced,Male,Yes,3.62899,162.4689
3123,0,54,12234.1,Widowed,Male,No,1.598975,204.961
3124,4,18,69885.69,Never Married,Male,No,8.161424,132.466
3125,1,22,54010.14,Separated,Female,Yes,8.201372,245.147
3126,4,84,48487.99,Widowed,Male,Yes,4.606587,220.1185
3127,1,54,44250.65,Divorced,Male,No,7.469813,117.4686
3128,1,53,88400.03,Divorced,Female,Yes,6.21102,222.6143
3129,0,71,59983.38,Married,Male,Yes,2.048055,235.1591
3130,1,50,120286.2,Divorced,Male,No,2.159586,184.9634
3131,0,24,48005.6,Widowed,Female,No,2.123318,172.4555
3132,0,43,167566.6,Divorced,Female,No,8.220002,147.4738
3133,2,45,22272.17,Separated,Female,Yes,6.631092,287.6427
3134,0,37,40760.02,Separated,Female,Yes,9.389883,245.147
3135,2,69,17373.47,Divorced,Female,No,8.718999,255.1417
3136,0,74,20514.05,Widowed,Female,No,9.372647,149.9845
3137,1,87,47516.45,Widowed,Male,No,19.92045,187.4974
3138,4,42,88294.82,Never Married,Female,Yes,5.43842,222.6143
3139,2,26,90583.52,Divorced,Male,Yes,2.518069,177.6508
3140,0,18,44844.68,Married,Female,No,4.433189,127.4783
3141,4,86,36899.75,Never Married,Female,Yes,9.873195,210.1051
3142,1,42,39158.11,Widowed,Female,No,12.03278,169.9741
3143,3,22,46677.89,Married,Male,Yes,2.408011,139.965
3144,0,27,97020.52,Married,Female,Yes,3.876369,120.0049
3145,0,63,19297.41,Separated,Male,Yes,7.713222,162.4982
3146,0,79,117185.4,Married,Male,Yes,6.566149,192.4885
3147,2,64,7396.95,Widowed,Male,No,9.075014,152.4798
3148,7,85,99411.44,Divorced,Male,No,7.802142,159.9794
3149,1,21,64204.39,Never Married,Female,No,6.281821,172.4555
3150,4,22,9119.54,Widowed,Female,No,10.16083,137.4836
3151,2,42,30891.62,Widowed,Male,No,10.44121,127.4958
3152,3,74,63754.19,Separated,Female,No,2.923404,152.4798
3153,3,32,52174.46,Widowed,Male,Yes,7.930205,197.4725
3154,1,58,39653.88,Married,Female,No,7.194486,172.5104
3155,1,74,55755.9,Never Married,Female,No,5.664193,137.4392
3156,0,39,11020.25,Never Married,Male,No,3.41763,134.9509
3157,2,86,13631.29,Divorced,Male,Yes,3.589597,287.6427
3158,8,35,22294.46,Never Married,Male,Yes,4.123006,190.127
3159,0,59,8615.0,Never Married,Male,No,3.769755,219.9902
3160,3,19,78517.82,Never Married,Female,Yes,2.312021,240.1149
3161,8,63,80733.05,Married,Male,No,11.96395,139.9568
3162,3,87,36947.65,Married,Male,No,1.481645,107.4806
3163,4,37,76990.4,Widowed,Female,No,4.540275,172.5104
3164,0,87,9302.37,Widowed,Male,Yes,15.12639,197.4725
3165,1,46,9443.85,Never Married,Female,Yes,6.894406,174.991
3166,3,24,69237.04,Widowed,Female,No,7.994351,129.9621
3167,2,59,26026.91,Separated,Female,No,8.989805,139.9568
3168,2,40,70138.08,Widowed,Female,Yes,22.60375,187.4673
3169,1,21,53863.95,Widowed,Male,Yes,9.910534,175.0048
3170,2,23,21183.28,Separated,Male,Yes,1.597599,204.9797
3171,0,50,82809.36,Never Married,Male,No,9.705314,140.0342
3172,1,84,30511.85,Married,Male,Yes,9.254257,197.4702
3173,0,85,42504.3,Divorced,Male,Yes,13.262,222.6654
3174,1,72,13325.5,Divorced,Female,No,10.65826,117.4392
3175,3,47,40668.61,Divorced,Female,Yes,12.05486,204.9797
3176,1,23,1817.99,Never Married,Male,Yes,8.915226,162.4833
3177,1,21,22626.98,Separated,Male,No,5.623623,137.4836
3178,3,48,31777.28,Separated,Female,No,16.31066,194.9663
3179,1,76,12750.09,Separated,Female,Yes,1.324008,117.4835
3180,2,86,80536.9,Never Married,Male,Yes,9.000072,172.4871
3181,0,38,54832.87,Separated,Nonbinary,No,20.3759,149.9707
3182,2,29,111779.6,Separated,Male,Yes,6.815025,139.9512
3183,8,35,14642.58,Divorced,Male,No,9.363006,142.4827
3184,1,69,25891.09,Never Married,Female,No,13.51008,204.9797
3185,3,70,5919.03,Separated,Male,No,16.27138,149.9598
3186,1,40,57025.5,Divorced,Male,Yes,1.453865,139.9349
3187,0,19,32559.23,Never Married,Male,No,3.949032,172.4885
3188,2,65,18088.6,Married,Female,Yes,5.714934,182.4433
3189,8,22,7434.02,Separated,Female,Yes,21.12911,255.1336
3190,1,82,63832.69,Divorced,Male,No,1.875298,149.9621
3191,3,85,24740.03,Divorced,Female,Yes,9.343412,210.1051
3192,6,62,32733.34,Never Married,Nonbinary,Yes,6.735348,177.4945
3193,8,25,9368.25,Married,Male,No,10.96818,157.4836
3194,0,67,20657.67,Divorced,Male,Yes,8.373701,222.6792
3195,0,69,12565.71,Never Married,Female,No,5.998405,182.447
3196,3,20,7657.12,Married,Female,No,3.052755,149.9778
3197,0,61,40651.57,Divorced,Male,Yes,11.93299,182.4433
3198,3,77,22342.54,Widowed,Male,No,14.84017,149.989
3199,3,71,18025.4,Married,Male,No,14.71926,182.4762
3200,2,40,10832.11,Widowed,Male,No,7.542197,79.97886
3201,4,88,19228.48,Divorced,Female,Yes,4.525491,232.6378
3202,0,84,36779.84,Divorced,Male,No,3.83138,162.5007
3203,5,89,37089.25,Divorced,Male,No,1.113741,204.961
3204,3,49,28065.13,Married,Female,No,3.878694,112.4551
3205,0,73,35562.1,Separated,Male,No,4.532646,139.9816
3206,0,21,21294.79,Married,Female,No,10.49454,174.9919
3207,1,77,78317.51,Divorced,Male,Yes,6.678303,162.497
3208,1,79,22667.79,Widowed,Female,Yes,3.212519,139.9349
3209,1,36,66420.62,Divorced,Male,Yes,2.54348,137.4836
3210,0,36,22140.82,Never Married,Female,No,6.976028,117.5152
3211,4,42,41877.51,Never Married,Male,Yes,5.288444,144.9889
3212,1,39,17768.57,Separated,Male,Yes,1.832601,132.5127
3213,1,75,10825.44,Never Married,Male,No,4.870047,127.5067
3214,2,19,15662.37,Widowed,Female,No,9.688639,207.6094
3215,4,46,32643.06,Separated,Female,No,13.61564,159.965
3216,1,31,18025.26,Married,Female,Yes,4.939997,149.9483
3217,4,46,38472.15,Widowed,Male,Yes,15.51348,182.4433
3218,3,76,22517.47,Separated,Male,Yes,9.556572,212.6228
3219,2,28,14745.2,Married,Male,No,2.149435,179.9656
3220,0,59,28937.58,Widowed,Female,Yes,7.035161,207.6386
3221,4,67,2492.8,Divorced,Male,No,15.84051,160.0122
3222,0,30,4631.67,Widowed,Female,Yes,13.31462,232.624
3223,2,70,37535.82,Married,Male,Yes,1.862828,192.4404
3224,7,56,6225.4,Separated,Female,No,15.14561,104.9629
3225,1,71,12457.3,Widowed,Female,No,5.902195,159.9512
3226,1,58,18863.86,Widowed,Male,Yes,2.339183,245.1612
3227,0,87,29161.81,Widowed,Male,No,15.53401,144.9607
3228,3,81,71364.52,Married,Female,Yes,10.71719,257.6513
3229,0,76,18139.97,Married,Male,No,2.668217,184.9963
3230,1,60,17625.52,Married,Male,No,2.19437,124.9781
3231,1,58,98555.98,Married,Female,Yes,8.539485,182.4538
3232,0,18,33482.23,Married,Male,No,4.527649,139.9512
3233,1,57,19275.26,Never Married,Male,No,8.664975,169.9928
3234,0,62,61913.12,Married,Female,No,1.567389,159.9349
3235,1,40,56961.06,Widowed,Female,Yes,4.14274,220.1615
3236,1,86,38960.89,Widowed,Male,Yes,5.18336,152.466
3237,1,83,30192.89,Divorced,Male,No,7.494128,142.5156
3238,2,52,37354.74,Never Married,Male,No,10.34256,95.01949
3239,1,78,48318.32,Married,Female,Yes,3.1741,169.9447
3240,5,86,68325.35,Married,Female,Yes,3.209982,194.9744
3241,2,49,43121.79,Divorced,Female,Yes,13.02762,182.4653
3242,1,56,71340.92,Married,Female,Yes,1.625652,197.6288
3243,3,72,36209.68,Married,Male,No,1.201284,147.4738
3244,3,29,20761.5,Separated,Male,Yes,6.645392,137.4616
3245,1,23,77235.23,Divorced,Female,No,16.23853,147.4564
3246,2,80,1443.24,Married,Male,No,16.12056,214.9663
3247,1,73,80104.26,Divorced,Male,No,4.157726,137.4872
3248,0,85,3174.98,Married,Male,Yes,9.880576,197.4725
3249,2,70,9437.06,Never Married,Male,Yes,11.63547,187.6094
3250,1,85,8698.92,Never Married,Male,Yes,5.929212,222.65
3251,1,28,48448.03,Married,Female,Yes,5.875553,277.6375
3252,3,72,18955.08,Married,Male,No,3.695049,129.9621
3253,0,45,38487.58,Never Married,Male,No,2.590681,124.9643
3254,2,38,24481.75,Widowed,Female,No,3.352593,134.9509
3255,0,36,37715.18,Separated,Female,No,9.93773,159.965
3256,0,22,3514.8,Married,Male,Yes,7.988116,154.9618
3257,0,22,30388.27,Separated,Male,Yes,10.47789,147.4713
3258,10,67,76740.16,Divorced,Male,No,8.099865,137.4616
3259,3,28,4441.06,Never Married,Nonbinary,No,1.611266,174.9755
3260,1,80,32964.42,Never Married,Female,No,10.58401,184.967
3261,4,75,17202.87,Widowed,Female,Yes,1.916489,174.9618
3262,2,19,26319.53,Never Married,Female,No,28.57082,139.965
3263,1,81,71453.49,Married,Female,Yes,1.532436,124.9607
3264,2,69,38594.93,Never Married,Female,Yes,12.7895,267.6647
3265,1,52,11257.58,Divorced,Female,Yes,8.640886,157.4698
3266,3,37,16749.24,Married,Male,No,6.465898,214.9525
3267,0,55,53808.11,Married,Female,No,9.416447,149.9915
3268,0,39,95843.1,Divorced,Female,No,3.062161,164.9715
3269,0,64,36171.15,Married,Male,No,29.19298,164.967
3270,1,80,34784.01,Widowed,Female,Yes,8.692007,204.961
3271,7,46,43134.57,Divorced,Female,No,11.07503,92.45514
3272,1,19,35168.77,Widowed,Male,Yes,1.524132,207.6094
3273,1,81,17555.47,Divorced,Male,No,10.70349,184.9715
3274,0,38,20179.28,Separated,Male,Yes,2.327566,187.4974
3275,6,62,29491.37,Never Married,Female,Yes,1.764563,192.4705
3276,2,85,40453.58,Divorced,Female,No,1.190018,129.9621
3277,4,50,3853.35,Divorced,Male,No,2.049307,162.4982
3278,1,37,24847.04,Married,Male,No,16.7247,202.6362
3279,0,71,41443.9,Divorced,Male,Yes,5.599131,137.4616
3280,7,81,83140.55,Never Married,Female,No,2.71724,147.4713
3281,2,23,14413.03,Widowed,Nonbinary,Yes,5.207616,207.6094
3282,8,77,79480.55,Separated,Female,No,3.98008,159.965
3283,3,29,90839.09,Never Married,Female,No,14.66848,147.4421
3284,1,18,44641.21,Never Married,Male,Yes,1.932645,172.4705
3285,9,81,10881.57,Separated,Female,Yes,16.5488,204.961
3286,4,86,6992.92,Widowed,Female,Yes,22.25056,182.4608
3287,5,46,46369.85,Separated,Female,No,1.356734,159.9512
3288,3,86,24173.97,Widowed,Male,No,20.45201,127.4601
3289,3,33,41158.63,Widowed,Female,No,13.84669,92.45514
3290,0,71,32865.97,Never Married,Female,Yes,6.207517,242.6281
3291,0,47,67295.09,Never Married,Male,No,7.603445,194.9581
3292,2,72,80363.72,Married,Female,Yes,7.182107,204.9634
3293,2,83,24322.13,Widowed,Male,No,7.266887,147.4738
3294,1,72,43457.22,Widowed,Female,No,8.322733,104.9629
3295,0,42,54417.19,Widowed,Male,Yes,9.961602,167.4564
3296,6,89,34545.05,Separated,Female,Yes,9.244926,184.967
3297,4,50,23753.54,Widowed,Female,Yes,3.088732,92.45514
3298,4,63,72873.27,Married,Female,Yes,2.645653,245.175
3299,0,88,57295.46,Widowed,Female,No,16.41429,140.0342
3300,0,65,28955.02,Married,Male,Yes,4.459961,127.5112
3301,0,40,25781.26,Divorced,Female,No,5.705684,142.4713
3302,2,18,42546.5,Widowed,Female,No,7.006647,172.4705
3303,1,49,23947.08,Widowed,Female,No,14.56261,157.4836
3304,2,39,54416.48,Divorced,Male,No,12.73703,147.4738
3305,4,54,16577.49,Married,Male,Yes,14.24378,187.4811
3306,2,29,49844.68,Married,Female,Yes,4.189207,137.4616
3307,0,47,24077.35,Separated,Male,Yes,2.443144,232.6228
3308,1,77,11960.32,Married,Female,Yes,4.95874,252.624
3309,7,51,110886.7,Widowed,Female,No,2.326806,194.9768
3310,2,64,50334.51,Widowed,Male,Yes,6.365101,187.656
3311,4,51,29217.49,Widowed,Female,Yes,7.010649,265.147
3312,4,65,24005.64,Widowed,Female,Yes,15.3889,265.147
3313,0,24,45094.63,Never Married,Male,No,10.88204,179.9794
3314,0,66,16288.42,Never Married,Female,Yes,6.908158,242.6143
3315,7,18,28911.74,Separated,Nonbinary,Yes,7.146126,230.1051
3316,0,66,30663.14,Married,Male,Yes,4.656535,255.1372
3317,1,49,5183.35,Divorced,Female,No,8.549649,114.9509
3318,2,27,49672.91,Divorced,Male,No,2.138986,129.9598
3319,4,69,52314.19,Never Married,Male,No,4.026439,104.9781
3320,0,48,18982.37,Separated,Male,No,14.65682,120.0035
3321,2,83,14764.79,Divorced,Female,No,24.26165,157.4698
3322,2,73,17822.29,Separated,Female,Yes,7.348682,240.1149
3323,3,37,62238.79,Separated,Female,Yes,1.683285,265.147
3324,2,49,3834.42,Widowed,Female,No,17.54953,207.4754
3325,1,79,51224.64,Divorced,Nonbinary,No,10.13511,172.4579
3326,3,31,34132.82,Separated,Female,Yes,1.786765,235.1417
3327,2,33,30533.59,Widowed,Female,No,7.685124,104.9781
3328,0,22,44313.68,Divorced,Male,Yes,7.131841,235.1417
3329,1,31,6749.79,Separated,Male,No,3.555031,149.9776
3330,4,56,64916.19,Divorced,Male,No,10.00078,149.9483
3331,2,43,28284.38,Married,Male,No,23.18508,172.4705
3332,3,71,81902.07,Separated,Female,Yes,8.442986,182.4433
3333,1,74,51784.5,Widowed,Female,No,7.602068,124.9935
3334,4,40,14471.8,Widowed,Male,No,4.461349,172.4871
3335,7,59,31772.45,Married,Female,No,17.4113,124.9935
3336,1,23,15130.44,Divorced,Female,No,5.881307,105.011
3337,3,76,20068.93,Married,Male,No,4.043506,137.4686
3338,7,89,93936.05,Married,Male,No,8.301576,232.6228
3339,5,71,13642.29,Married,Female,Yes,7.891654,182.447
3340,4,68,72454.65,Never Married,Male,Yes,18.62057,235.1417
3341,5,29,77001.42,Married,Male,No,4.672744,174.9768
3342,0,86,89567.28,Never Married,Male,No,18.16755,137.4698
3343,3,75,95261.66,Never Married,Male,Yes,8.997315,139.965
3344,0,79,74297.66,Divorced,Male,No,3.707186,104.9643
3345,6,21,48511.64,Never Married,Female,Yes,20.0119,194.9663
3346,1,69,38577.14,Widowed,Male,Yes,4.060006,235.1555
3347,0,51,58555.84,Widowed,Female,Yes,9.176772,184.9496
3348,3,24,63955.4,Divorced,Male,Yes,1.822794,210.1518
3349,0,20,14937.87,Widowed,Female,No,15.45104,104.9643
3350,4,33,43426.86,Never Married,Female,No,8.399966,184.9785
3351,4,30,20652.62,Divorced,Male,Yes,5.179771,275.1198
3352,2,21,5288.46,Separated,Female,Yes,7.439729,149.9776
3353,2,31,35023.77,Never Married,Female,No,11.85169,162.4526
3354,9,57,96431.37,Separated,Female,No,4.066766,162.4833
3355,1,84,71043.31,Married,Male,Yes,1.1426,147.4421
3356,1,35,52728.01,Separated,Female,Yes,4.767276,147.4564
3357,9,72,47341.47,Married,Female,No,1.398734,182.447
3358,1,41,6034.37,Widowed,Female,Yes,9.873117,235.1555
